"CHARACTER DESCRIPTION"
"On the king's orders, Proxemo -  the owner of the arena in Gladiator's Bay - slaughtered the inhabitants of the village where Romulus lived. Everyone including him resisted the attackers, but they decided to capture him because he looked strong. He is not reconciled to his predicament, and wants revenge - on Proxemo and then on the king. He is confident, sometimes arrogant. Sometimes he gets out of control and explodes."

"Robin","","Ich wusste von Anfang an, dass es kein Zufall war, dass du in zwei Arenen Champion geworden bist.                                                                                                                     ","DIA_ROBIN_HELLO1_03_02"
"Robin","","Du bist beeindruckend!                                                                                                                     ","DIA_ROBIN_HELLO1_03_03"
"Robin","","Irgendwann geht jedoch alles zu Ende.                                                                                                                     ","DIA_ROBIN_HELLO1_03_04"
"Romulus","Genau, z.b dein Status als Champion in diesem Bereich.                                                                                                                     ","DIA_ROBIN_HELLO1_15_05"
"Robin","","Bring mich nicht zum Lachen. Ich schieße dir einen Pfeil durch den Kopf, bevor du mich erreichen kannst!                                                                                                                     ","DIA_ROBIN_HELLO1_03_06"
"Robin","","Es besteht kein Grund mehr zu zögern, die Menschen sind hungrig nach Emotionen!                                                                                                                     ","DIA_ROBIN_HELLO1_03_07"
"Romulus","Also lass uns anfangen!                                                                                                                     ","DIA_ROBIN_HELLO1_15_08"

"","","","DIA_ROLAND_HELLO1"
"(GLADIATOR)"
"Roland","","Der Tag des Gerichts ist also gekommen.                                                                                                                     ","DIA_ROLAND_HELLO1_03_01"
"Roland","","Romulus… Ein stolzer Name und ein stolzer Krieger trägt ihn.                                                                                                                     ","DIA_ROLAND_HELLO1_03_02"
"Roland","","Dein Ruhm eilt dir voraus, Gladiator.                                                                                                                     ","DIA_ROLAND_HELLO1_03_03"
"Roland","","Randal gehört mir, vergiss das nicht.                                                                                                                     ","DIA_ROLAND_HELLO1_03_04"
"Romulus","Ich weiß nicht… Sieht eher aus wie meins.                                                                                                                     ","DIA_ROLAND_HELLO1_15_05"
"Roland","","Dein Selbstvertrauen wird dich in die Irre führen. Es ist die gesegnete Kraft Gottes, die hinter mir steht, und sie wird bei mir bleiben bis zum Ende.                                                                                                                     ","DIA_ROLAND_HELLO1_03_06"
"Roland","","Ich habe einmal versprochen, dass ich diese Welt siegreich verlassen werde, wenn ich meine Mission erfüllt habe.                                                                                                                     ","DIA_ROLAND_HELLO1_03_07"
"Romulus","Seit wann gilt es als heilige Mission, Gladiator zu werden?                                                                                                                     ","DIA_ROLAND_HELLO1_15_08"
"Romulus","Du bist nur wegen des Ruhms hier, deine Argumente sind umsonst. Sklave.                                                                                                                     ","DIA_ROLAND_HELLO1_15_09"
"Roland","","Wie kannst du es wagen, mich einen Sklaven zu nennen?                                                                                                                     ","DIA_ROLAND_HELLO1_03_10"
"Romulus","Warum? Kann man Freiheit gewinnen oder nicht? Wir sind Sklaven und werden es für den Rest unseres Lebens bleiben.                                                                                                                     ","DIA_ROLAND_HELLO1_15_11"
"Roland","","Halt dein Maul! Dein Ende kommt jetzt. Ich werde in dieser Arena bis zum Ende kämpfen. Niemand hat mich jemals besiegt oder wird es jemals tun!                                                                                                                     ","DIA_ROLAND_HELLO1_03_12"
"Roland","","Jetzt zücke deine Waffe und zeige, wie viel die Geschichten von Champion Romulus wert sind!                                                                                                                     ","DIA_ROLAND_HELLO1_03_13"
"Romulus","Ich zeige es dir gerne.                                                                                                                     ","DIA_ROLAND_HELLO1_15_14"

"","","","DIA_Kurier_DELIVERY"
"Kurier","","Lieferung!                                                                                                                     ","DIA_Kurier_DELIVERY_03_01"
"Kurier","","Romulus?                                                                                                                     ","DIA_Kurier_DELIVERY_03_02"
"Romulus","Ja, der bin ich.                                                                                                                     ","DIA_Kurier_DELIVERY_15_03"
"Kurier","","Eine Sendung für dich. Bereits Bezahlt.                                                                                                                     ","DIA_Kurier_DELIVERY_03_04"

"","","","DIA_FLAMMA_HELLO1"
"(GLADIATOR)"
"Flamma","","Gesegnet seien diejenigen, die sterben werden.                                                                                                                     ","DIA_FLAMMA_HELLO1_03_01"
"Romulus","Bereit?                                                                                                                     ","DIA_FLAMMA_HELLO1_15_02"
"Flamma","","Schon immer mein Junge.                                                                                                                     ","DIA_FLAMMA_HELLO1_03_03"
"Flamma","","Das ist der Repräsentant, den Proxemo ausgewählt hat, um gegen mich zu kämpfen?                                                                                                                     ","DIA_FLAMMA_HELLO1_03_04"
"Flamma","","Sei froh, dass dieser Kampf nicht bis zum Tod geht.                                                                                                                     ","DIA_FLAMMA_HELLO1_03_05"
"Romulus","Das könnte ich dir auch sagen.                                                                                                                     ","DIA_FLAMMA_HELLO1_15_06"
"Flamma","","Denkst du? Ich schätze, sie wollen einen Kampf, also geben wir diesen dreckigen Hyänen, was sie wollen!                                                                                                                     ","DIA_FLAMMA_HELLO1_03_07"
"Flamma","","Ich gebe dir keinen Vorsprung!                                                                                                                     ","DIA_FLAMMA_HELLO1_03_08"

"","","","DIA_FLAMMA_HELLO2"
"Flamma","","Ich habe dich unterschätzt, herzlichen Glückwunsch, Junge.                                                                                                                     ","DIA_FLAMMA_HELLO2_03_01"
"Romulus","Danke für den Kampf.                                                                                                                     ","DIA_FLAMMA_HELLO2_15_02"
"Flamma","","Entschuldigung, aber ich muss meine Waffe aufsammeln…                                                                                                                     ","DIA_FLAMMA_HELLO2_03_03"

"","","","DIA_FLAMMA_DEFEAT"
"Flamma","","Ich habe dir keinen Vorsprung gegeben, weil die Zuschauer es bemerkt hätten.                                                                                                                     ","DIA_FLAMMA_DEFEAT_03_01"
"Romulus","Ooh..                                                                                                                     ","DIA_FLAMMA_DEFEAT_15_02"
"Flamma","","Aber du kannst an ihren Jubeln das Potenzial erkennen. Nimm einen Schluck.                                                                                                                     ","DIA_FLAMMA_DEFEAT_03_03"

"","","","DIA_FLAMMA_HELLO3"
"Romulus","Wie erging es dir so, nach dem Kampf?                                                                                                                     ","DIA_FLAMMA_HELLO3_15_01"
"Flamma","","Ziemlich gut. Ich mag diesen Ort.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_02"
"Flamma","","Ich glaube, ich bleibe länger hier. Ich habe es nicht eilig, nach Hause zu kommen.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_03"
"Romulus","Wo wohnst du?                                                                                                                     ","DIA_FLAMMA_HELLO3_15_04"
"Flamma","","Im Süden.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_05"
"Flamma","","Speziell auf der Insel Labos.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_06"
"Flamma","","Von vielen eine Wüste am Meer genannt.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_07"
"Romulus","Ich weiß, ich war einmal mit meinem Vater dort.                                                                                                                     ","DIA_FLAMMA_HELLO3_15_08"
"Flamma","","Wie kommst du hierher? Warum hast du dich entschieden, Gladiator zu werden?                                                                                                                     ","DIA_FLAMMA_HELLO3_03_09"
"Romulus","Ich tat es nicht, ich wurde dazu gezwungen.                                                                                                                     ","DIA_FLAMMA_HELLO3_15_10"
"Romulus","Eines Tages griffen Rezenharts Männer mein Dorf an, weil wir dagegen waren, ihn als Herrscher anzuerkennen.                                                                                                                     ","DIA_FLAMMA_HELLO3_15_11"
"Romulus","Sie haben meine Lieben getötet und mich hierher geschleppt.                                                                                                                     ","DIA_FLAMMA_HELLO3_15_12"
"Flamma","","Das tut mir leid.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_13"
"Flamma","","Nun, ich bin froh, dass ich dich nicht in dieser Arena töten musste.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_14"
"Romulus","Ich bin derjenige, der gewonnen hat.                                                                                                                     ","DIA_FLAMMA_HELLO3_15_15"
"Flamma","","Und woher weißt du, wie dieser Kampf verlaufen würde, wenn wir beide im Hinterkopf hätten, bis zum Tod zu kämpfen?                                                                                                                     ","DIA_FLAMMA_HELLO3_03_16"
"Flamma","","Unabhängig vom Ausgang unseres Kampfes - Ich freue mich, wieder in der Arena kämpfen zu können.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_17"
"Flamma","","Diesmal jedoch ohne Angst um dein Leben.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_18"
"Romulus","Bist du der Arena-Champion von Labos?                                                                                                                     ","DIA_FLAMMA_HELLO3_15_18"
"Flamma","","Ehemaliger Champion.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_19"
"Flamma","","Als ich meine Freiheit erlangte, entschied ich mich, den Titel nicht zu verteidigen. Wer weiß, wann Rezenhart es verbietet.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_20"
"Flamma","","Ich wette, dass die Champions ihren Titel bald für den Rest ihres Lebens verteidigen müssen.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_21"
"Romulus","Die Zeit drängt. Ich muss mich auf den nächsten Kampf vorbereiten.                                                                                                                     ","DIA_FLAMMA_HELLO3_15_22"
"Flamma","","Warte, nimm das.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_23"
"Romulus","Was ist das?                                                                                                                     ","DIA_FLAMMA_HELLO3_15_24"
"Flamma","","Ein Ring, der dir auf deinem Weg helfen soll.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_25"
"Romulus","Du gibst es mir einfach?                                                                                                                     ","DIA_FLAMMA_HELLO3_15_26"
"Flamma","","Und warum nicht? Nimm ihn Junge.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_27"
"Romulus","Danke.                                                                                                                     ","DIA_FLAMMA_HELLO3_15_28"
"Flamma","","Viel Glück in der Arena!                                                                                                                     ","DIA_FLAMMA_HELLO3_03_29"

"","","","DIA_FLAMMA_ARMOR"
"Flamma","","Ich werde es nicht vergessen.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_01"
"Romulus","(erwartungsvoll) Ja?                                                                                                                     ","DIA_FLAMMA_ARMOR_15_02"
"Flamma","","Du wirst dieses Turnier gewinnen, da bin ich mir sicher.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_03"
"Flamma","","Ich werde dich anfeuern, also würde ich dir gerne meine alte Rüstung verkaufen.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_04"
"Flamma","","Die, die ich jetzt trage, ist besser als diese, also brauche ich sie nicht.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_05"
"Flamma","","Ich verkaufe sie, weil ich meine Finanzen absichern muss. Schwere Zeiten stehen bevor.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_06"
"Romulus","Wie viel willst du für diese Rüstung?                                                                                                                     ","DIA_FLAMMA_ARMOR_15_07"
"Flamma","","2750 Gold. Lass mich wissen, wenn du interessiert bist.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_08"

"","","","DIA_FLAMMA_ARMORBUY"
"Romulus","Ich möchte diese Rüstung kaufen.                                                                                                                     ","DIA_FLAMMA_ARMORBUY_15_01"
"Flamma","","Bitte, viel Spaß damit.                                                                                                                     ","DIA_FLAMMA_ARMORBUY_03_02"
"Flamma","","Du hast nicht genug Gold!                                                                                                                     ","DIA_FLAMMA_ARMORBUY_03_03"

"","","","DIA_Garg_HELLO1"
"Romulus","Bist du Garg?                                                                                                                     ","DIA_Garg_HELLO1_15_01"
"Garg","","Ja, was ist los, Junge?                                                                                                                     ","DIA_Garg_HELLO1_03_02"
"Romulus","Ich muss deinen Platz im Turnier einnehmen. Schnapp dir deine Waffe!                                                                                                                     ","DIA_Garg_HELLO1_15_03"
"Garg","","Ich werde dir deinen Kopf mit vergnügen abschlagen!                                                                                                                     ","DIA_Garg_HELLO1_03_04"

"","","","DIA_Karczmarz_WHEREGARG"
"Romulus","Hallo. Weißt du, wo ich Garg finden kann?                                                                                                                     ","DIA_Karczmarz_WHEREGARG_15_01"
"Innkeeper","","Normalerweise sitzt er am Feuer in der Nähe der Taverne.                                                                                                                     ","DIA_Karczmarz_WHEREGARG_03_02"
"Romulus","Danke!                                                                                                                     ","DIA_Karczmarz_WHEREGARG_15_03"

"","","","DIA_Karczmarz_NEEDHELP"
"Romulus","Ich brauche deine Hilfe.                                                                                                                     ","DIA_Karczmarz_NEEDHELP_15_01"
"Innkeeper","","(seufzt) Was ist denn?                                                                                                                     ","DIA_Karczmarz_NEEDHELP_03_02"
"Romulus","Mein nächster Kampf ist ein Drei-gegen-Drei-Teamkampf.                                                                                                                     ","DIA_Karczmarz_NEEDHELP_15_03"
"Innkeeper","","Und du hast keine Kampfgefährten, oder?                                                                                                                     ","DIA_Karczmarz_NEEDHELP_03_04"
"Romulus","(bedächtig) Genau.                                                                                                                     ","DIA_Karczmarz_NEEDHELP_15_05"
"Innkeeper","","Sprich mit Tragor und Robert. Diese Betrunkenen haben sowieso nichts zu tun, und für den richtigen Preis werden sie bereit sein, dir zu helfen.                                                                                                                     ","DIA_Karczmarz_NEEDHELP_03_06"
"Romulus","Danke.                                                                                                                     ","DIA_Karczmarz_NEEDHELP_15_07"

"","","","DIA_Karczmarz_SELLINFO"
"Innkeeper","","Psst! Willst du dir einen Vorteil gegenüber deinen Konkurrenten verschaffen?                                                                                                                     ","DIA_Karczmarz_SELLINFO_03_01"
"Romulus","Was für eine Frage! Sicher.                                                                                                                     ","DIA_Karczmarz_SELLINFO_15_02"
"Innkeeper","","Gegen etwas Gold verrate ich dir, welche Waffen dein nächster Gegner trägt.                                                                                                                     ","DIA_Karczmarz_SELLINFO_03_03"

"","","","DIA_Karczmarz_ENEMYEQ"
"Romulus","Was weißt du über meinen nächsten Gegner?                                                                                                                     ","DIA_Karczmarz_ENEMYEQ_15_01"
"Innkeeper","","Leider habe ich dazu keine Informationen.                                                                                                                     ","DIA_Karczmarz_ENEMYEQ_03_02"
"Innkeeper","","Du hast nicht genug Gold.                                                                                                                     ","DIA_Karczmarz_ENEMYEQ_03_03"

"","","","DIA_Tragor_HELLO1"
"Romulus","Ich könnte dich und deine Axt gebrauchen.                                                                                                                     ","DIA_Tragor_HELLO1_15_01"
"Tragor","","Meine Axt? Sehe ich aus wie jemand, der dir helfen wird?                                                                                                                     ","DIA_Tragor_HELLO1_03_02"
"Romulus","Ein bisschen.                                                                                                                     ","DIA_Tragor_HELLO1_15_03"
"Tragor","","Womit kann ich dir helfen?                                                                                                                     ","DIA_Tragor_HELLO1_03_04"
"Romulus","Eigentlich brauche ich deine und die Hilfe deines Freundes. Ein Kampf erwartet mich…                                                                                                                     ","DIA_Tragor_HELLO1_15_05"
"Tragor","","Augenblick! Ja! Du bist ein Gladiator…                                                                                                                     ","DIA_Tragor_HELLO1_03_06"
"Tragor","","Ich versuche herauszufinden, woher ich dein Gesicht kenne!                                                                                                                     ","DIA_Tragor_HELLO1_03_07"
"Romulus","Ja, ich bin ein Gladiator und stehe vor einem Drei-gegen-Drei-Teamkampf und habe keine Gefährten.                                                                                                                     ","DIA_Tragor_HELLO1_15_08"
"Tragor","","Mann! Wir werden in der Arena auf Leben und Tod kämpfen? Dazu bin ich nicht bereit!                                                                                                                     ","DIA_Tragor_HELLO1_03_09"
"Tragor","","Sprich mit Robert. Dieser ist ständig deprimiert und kümmert sich wahrscheinlich nicht darum!                                                                                                                     ","DIA_Tragor_HELLO1_03_10"

"","","","DIA_TRAGOR_HELLO2"
"Tragor","","IN EINER MINUTE! Ich lasse diesen Idioten nicht allein. Ich bin auch bei dir.                                                                                                                     ","DIA_TRAGOR_HELLO2_03_01"
"Romulus","Das freut mich zu hören.                                                                                                                     ","DIA_TRAGOR_HELLO2_15_02"
"Romulus","Ich werde jetzt zum Arenaleiter zurückkehren und ihn wissen lassen, dass ich gute Begleiter habe, um zu helfen.                                                                                                                     ","DIA_TRAGOR_HELLO2_15_03"

"","","","DIA_TRAGOR_WON"
"Tragor","","Warum sollte ich mich überreden lassen?                                                                                                                     ","DIA_TRAGOR_WON_03_01"
"Tragor","","Jeder sollte gleich viel bekommen. Gib mir und Robert unseren Anteil.                                                                                                                     ","DIA_TRAGOR_WON_03_02"
"Romulus","Bitte, ich denke, das war's.                                                                                                                     ","DIA_TRAGOR_WON_15_03"
"Tragor","","Ich werde es in der Taverne versaufen…                                                                                                                     ","DIA_TRAGOR_WON_03_04"
"Tragor","","Siehst du? Auf deine Kameraden kannst du dich verlassen, dann gib mir mal meinen Anteil.                                                                                                                     ","DIA_TRAGOR_WON_03_05"

"","","","DIA_ROBERT_HELLO1"
"Robert","","Ja, das habe ich auch gehört.                                                                                                                     ","DIA_ROBERT_HELLO1_03_01"
"Robert","","Ich kann dir sagen, dass ich schon lange nicht mehr einen so kräftigen Anfall von Aufregung und Adrenalin erlebt hatte.                                                                                                                     ","DIA_ROBERT_HELLO1_03_02"
"Robert","","Ich bin dabei und helfe dir.                                                                                                                     ","DIA_ROBERT_HELLO1_03_03"
"Robert","","Ich bin sowieso so selbstbewusst, ich würde deine Gegner selbst ficken.                                                                                                                     ","DIA_ROBERT_HELLO1_03_04"
"Romulus","Nun, willkommen.                                                                                                                     ","DIA_ROBERT_HELLO1_15_05"
"Robert","","Und was ist die Bezahlung?                                                                                                                     ","DIA_ROBERT_HELLO1_03_06"
"Robert","","Weißt du, ohne Wasser wächst nicht einmal Gras, und ohne Geld bekommt niemand einen Schlag ins Gesicht, zumindest nicht von mir.                                                                                                                     ","DIA_ROBERT_HELLO1_03_07"
"Robert","","Nun, es sei denn, du hast das Geld und ich werde es dir wegnehmen, indem ich dir ins Gesicht schlage…                                                                                                                     ","DIA_ROBERT_HELLO1_03_08"
"Romulus","IN ORDNUNG! Du wirst etwas bekommen. Ich bin mir sicher, dass die Bezahlung sowieso fair sein wird, also teile ich, keine Sorge.                                                                                                                     ","DIA_ROBERT_HELLO1_15_09"
"Robert","","Ich warte dann in der Arena.                                                                                                                     ","DIA_ROBERT_HELLO1_03_10"

"","","","DIA_Poltar_HELLO1"
"Poltar","","Du bist der Gladiator, der uns helfen soll?                                                                                                                     ","DIA_Poltar_HELLO1_03_01"
"Romulus","(bedächtig) Genau.                                                                                                                     ","DIA_Poltar_HELLO1_15_02"
"Poltar","","Machen wir uns an die Arbeit. Hinter dieser Tür sollten einige Crawler sein.                                                                                                                     ","DIA_Poltar_HELLO1_03_03"
"Poltar","","Dann lass es uns Erledigen.                                                                                                                     ","DIA_Poltar_HELLO1_03_04"

"","","","DIA_Poltar_HELLO2"
"Poltar","","So Mission erledigt. So viele waren es ja nicht.                                                                                                                     ","DIA_Poltar_HELLO2_03_01"
"Poltar","","Du kannst weiter nach oben gehen. Dieser Weg führt dich zum Steilhang, von dort aus hat man eine schöne Aussicht.                                                                                                                     ","DIA_Poltar_HELLO2_03_02"
"Romulus","Was ist, wenn dort ein Crawler ist?                                                                                                                     ","DIA_Poltar_HELLO2_15_03"
"Poltar","","Es wird kein Crawler da sein. Wenn ja, hätte er gehört, dass wir seine Freunde töten, hehe.                                                                                                                     ","DIA_Poltar_HELLO2_03_04"
"Poltar","","Wir kehren ins Dorf zurück.                                                                                                                     ","DIA_Poltar_HELLO2_03_05"

"","","","DIA_GATEGUARD_HELLO2"
"Gate guard","","Und wo willst du hin?                                                                                                                     ","DIA_GATEGUARD_HELLO2_03_01"
"Romulus","Auf die Jagd. Ich arbeite für einen Jäger.                                                                                                                     ","DIA_GATEGUARD_HELLO2_15_02"
"Gate guard","","Ich hoffe es, sonst landest du im Sand.                                                                                                                     ","DIA_GATEGUARD_HELLO2_03_03"

"","","","DIA_Architekt_HELLO1"
"Romulus","Was schaust du dir da an?                                                                                                                     ","DIA_Architekt_HELLO1_15_01"
"Architect","","Ich schaue mir diese Säulen an.                                                                                                                     ","DIA_Architekt_HELLO1_03_02"
"Romulus","Ja, ziemlich beachtlich. Waren sie schon hier, als die Männer des Königs hierher kamen?                                                                                                                     ","DIA_Architekt_HELLO1_15_03"
"Architect","","Ja, und das ist es, was mich verwirrt. Es ist eher so, dass sie vor Hunderten von Jahren gemacht wurden und immer noch intakt sind.                                                                                                                     ","DIA_Architekt_HELLO1_03_04"
"Architect","","Sehr interessant.                                                                                                                     ","DIA_Architekt_HELLO1_03_05"
"Romulus","Und diese Gebäude da oben?                                                                                                                     ","DIA_Architekt_HELLO1_15_06"
"Architect","","Das war meine Arbeit.                                                                                                                     ","DIA_Architekt_HELLO1_03_07"
"Architect","","Alles, was du hier siehst, ist meinetwegen. Ich bin der Architekt.                                                                                                                     ","DIA_Architekt_HELLO1_03_08"
"Architect","","Ich hatte einige harte Nüsse zu knacken beim Bau.                                                                                                                     ","DIA_Architekt_HELLO1_03_09"
"Romulus","Warum?                                                                                                                     ","DIA_Architekt_HELLO1_15_10"
"Architect","","So viel Zeug auf so kleinem Raum? Es hat mich viel Kraft gekostet.                                                                                                                     ","DIA_Architekt_HELLO1_03_11"
"Romulus","Wo leben die meisten Menschen?                                                                                                                     ","DIA_Architekt_HELLO1_15_12"
"Architect","","In der Stadt! Diesel Teil ist nur der Unterhaltungsteil.                                                                                                                     ","DIA_Architekt_HELLO1_03_13"
"Architect","","Hinter dem Tor ist eine Stadt, zu der natürlich nicht jeder Zugang hat.                                                                                                                     ","DIA_Architekt_HELLO1_03_14"
"Architect","","Die Sklaven sitzen hier und leben in den Slums. Das sind diese Holzhütten am Meer.                                                                                                                     ","DIA_Architekt_HELLO1_03_15"
"Romulus","Und Gladiatoren sind in der Stadt erlaubt?                                                                                                                     ","DIA_Architekt_HELLO1_15_16"
"Architect","Ja sie sind es, aber sie werden von Wachen zu Gladiatorenbehausungen eskortiert.                                                                                                                     ","DIA_Architekt_HELLO1_03_17"
"Architect","","Aber ich habe gehört, dass es in letzter Zeit keine Plätze mehr gibt.                                                                                                                     ","DIA_Architekt_HELLO1_03_18"
"Architect","","Rechne also nicht damit.                                                                                                                     ","DIA_Architekt_HELLO1_03_19"
"Romulus","Woher weißt du, dass ich ein Gladiator bin?                                                                                                                     ","DIA_Architekt_HELLO1_15_20"
"Architect","","Bist du? Das ist mir eigentlich egal.                                                                                                                     ","DIA_Architekt_HELLO1_03_21"
"Architect","","Entschuldige, ich habe mir einfach zu viel den Kopf zerbrochen. Ich muss mich wieder konzentrieren.                                                                                                                     ","DIA_Architekt_HELLO1_03_22"
"Architect","","Ich brauche erst einmal wieder etwas Inspiration!                                                                                                                     ","DIA_Architekt_HELLO1_03_23"

"","","","DIA_Dowodca_HELLO1"
"Captain","","Wer zur Hölle bist du? Du siehst nicht aus wie die anderen Reisenden!                                                                                                                     ","DIA_Dowodca_HELLO1_03_01"
"Romulus","Weil ich keiner bin. Ich bin hierher gekommen, um in der Arena zu kämpfen.                                                                                                                     ","DIA_Dowodca_HELLO1_15_02"
"Captain","","Haha! Ich hätte es erraten können. Ich bin der Kommandant der Wache hier, wenn du etwas falsch machst, wirst du dich an mich erinnern!                                                                                                                     ","DIA_Dowodca_HELLO1_03_03"
"Romulus","Gut gut. Verstehe.                                                                                                                     ","DIA_Dowodca_HELLO1_15_04"
"Captain","","Geh endlich ins Dorf, anstatt wie ein Steinpilz herumzustehen!                                                                                                                     ","DIA_Dowodca_HELLO1_03_05"

"","","","DIA_HELLO1_HELLO2"
"Captain","","Schön, dich zu sehen!                                                                                                                     ","DIA_HELLO1_HELLO2_03_01"
"Romulus","Du wolltest etwas von mir.                                                                                                                     ","DIA_HELLO1_HELLO2_15_02"
"Captain","","Ja, ich möchte dir die Chance geben, etwas Geld zu verdienen. Ich brauche einen Mann, der meinen Wachen beim Kampf gegen die Crawler hilft.                                                                                                                     ","DIA_HELLO1_HELLO2_03_03"
"Romulus","Crawler sagst du?                                                                                                                     ","DIA_HELLO1_HELLO2_15_04"
"Captain","","Ja. Da ist ein winziger Schacht hinter dem Dorf, wahrscheinlich irgendwelche magischen Erzvorkommen und diese Kreaturen.                                                                                                                     ","DIA_HELLO1_HELLO2_03_05"
"Captain","","Geh zu Poltar und Moltar, sie sind meine Leute. Du wirst sie hinter der Arena finden und ihnen helfen.                                                                                                                     ","DIA_HELLO1_HELLO2_03_06"
"Romulus","Alles klar.                                                                                                                     ","DIA_HELLO1_HELLO2_15_07"

"","","","DIA_HELLO1_DAWA"
"Romulus","Die Mission ist erfüllt, ich möchte meine Belohnung abholen.                                                                                                                     ","DIA_HELLO1_DAWA_15_01"
"Captain","","Natürlich, hier ist die Belohnung.                                                                                                                     ","DIA_HELLO1_DAWA_03_02"

"","","","DIA_DOWODCA_OMAJHASZ"
"Captain","","Und das gilt für dich, ich habe nicht erwartet, dass irgendjemand Izyrion besiegen würde.                                                                                                                     ","DIA_DOWODCA_OMAJHASZ_03_01"
"Captain","","Herzlichen Glückwunsch Junge!                                                                                                                     ","DIA_DOWODCA_OMAJHASZ_03_02"
"Romulus","Danke, ich habe es geschafft.                                                                                                                     ","DIA_DOWODCA_OMAJHASZ_15_03"
"Captain","","Haha! Du bist sehr Bescheiden.                                                                                                                     ","DIA_DOWODCA_OMAJHASZ_03_04"
"Captain","","Nimm das.                                                                                                                     ","DIA_DOWODCA_OMAJHASZ_03_05"
"Romulus","Was ist das?                                                                                                                     ","DIA_DOWODCA_OMAJHASZ_15_06"
"Captain","","Der Gürtel sollte dir einen gewissen Schutz bieten.                                                                                                                     ","DIA_DOWODCA_OMAJHASZ_03_07"
"Romulus","Danke.                                                                                                                     ","DIA_DOWODCA_OMAJHASZ_15_08"
"Captain","","Zugegeben, ich wollte dich nicht wiedersehen, nach deiner "Hilfe" bei der Räumung der Mine.... Aber herzlichen Glückwunsch.                                                                                                                     ","DIA_DOWODCA_OMAJHASZ_03_09"

"","","","DIA_70006_WIDZ_SECONDTALK"
"Spectator","","Den wirst du ja wohl schaffen!                                                                                                                     ","DIA_70006_WIDZ_SECONDTALK_03_01"
"Romulus","Aber womit?                                                                                                                     ","DIA_70006_WIDZ_SECONDTALK_15_02"
"Spectator","","Du wirst nicht von der Tribüne fallen!                                                                                                                     ","DIA_70006_WIDZ_SECONDTALK_03_03"
"Romulus","Es würde sich für eine Arena eignen, aber für eine Zirkusarena.                                                                                                                     ","DIA_70006_WIDZ_SECONDTALK_15_04"

"","","","DIA_Szef_HELLO1"
"Chief of hunters","","Hey! Was machst du in meinem Lager?                                                                                                                     ","DIA_Szef_HELLO1_03_01"
"Romulus","Ich wollte mich hier nur mal umschauen.                                                                                                                     ","DIA_Szef_HELLO1_15_02"
"Chief of hunters","","Ach? Und? Hmm, du siehst anders aus als die anderen, wer bist du?                                                                                                                     ","DIA_Szef_HELLO1_03_03"
"Romulus","Ich bin der Champion der Gladiatoren-Bucht.                                                                                                                     ","DIA_Szef_HELLO1_15_04"
"Chief of hunters","","So? Bist du? In diesem Fall sollte ich mich vor dir verneigen.                                                                                                                     ","DIA_Szef_HELLO1_03_05"
"Romulus","Lassen wir das. Ich will nicht, dass sich jemand vor mir verbeugt.                                                                                                                     ","DIA_Szef_HELLO1_15_06"
"Romulus","Ich habe gehört, du jagst in dem großen Wald nebenan.                                                                                                                     ","DIA_Szef_HELLO1_15_07"
"Chief of hunters","","(bedächtig) Genau. Das ist unsere Arbeit und Lebensart.                                                                                                                     ","DIA_Szef_HELLO1_03_08"
"Chief of hunters","","Ich habe einen Vorschlag für dich.                                                                                                                     ","DIA_Szef_HELLO1_03_09"
"Chief of hunters","","Du hast deinen ersten Kampf in unserer Arena gewonnen, also glaube ich, dass du der Champion bist.                                                                                                                     ","DIA_Szef_HELLO1_03_10"
"Chief of hunters","","Also kannst du wahrscheinlich mit der Waffe umgehen. Begleite uns, du wirst von Zeit zu Zeit mit uns jagen. Was denkst du?                                                                                                                     ","DIA_Szef_HELLO1_03_11"
"Chief of hunters","","Da du der Champion der Gladiatorenbucht bist, wirst du deinen ersten Kampf in unserer Arena problemlos gewinnen.                                                                                                                     ","DIA_Szef_HELLO1_03_12"
"Chief of hunters","","Tuh das und schließe dich uns an, du wirst von Zeit zu Zeit mit uns jagen. Was denkst du?                                                                                                                     ","DIA_Szef_HELLO1_03_13"
